組み合わせ,共起回数
"差別, 成る, 為る, 無い, 言う, 言う",381
"差別, 成る, 為る, 為る, 無い, 言う, 言う",570
"差別, 成る, 為る, 無い, 言う",696
"差別, 成る, 為る, 為る, 無い, 言う",868
"差別, 成る, 為る, 無い",471
"差別, 成る, 為る, 為る, 無い",516
"差別, 成る, 言う, 言う",95
"差別, 成る, 為る, 言う, 言う",240
"差別, 成る, 為る, 言う",525
"差別, 成る, 為る, 為る, 言う",638
"差別, 成る, 為る",477
"差別, 成る, 為る, 為る",564
"人, 人, 居る, 差別, 有る, 言う, 言う",54
"人, 人, 居る, 差別, 有る, 為る, 言う, 言う",54
"人, 人, 居る, 差別, 有る, 為る, 言う",71
"人, 人, 居る, 差別, 有る, 為る",84
"人, 人, 居る, 差別, 有る, 為る, 為る",98
"人, 人, 差別, 有る, 言う, 言う",58
"人, 人, 差別, 有る, 為る, 言う, 言う",64
"人, 人, 差別, 有る, 為る, 言う",90
"人, 人, 差別, 有る, 為る, 為る, 言う",30
"人, 人, 差別, 有る, 為る",116
"人, 人, 差別, 有る, 為る, 為る",177
"人, 人, 居る, 差別, 為る, 為る, 為る, 無い, 無い",36
"人, 人, 居る, 差別, 為る, 為る, 為る, 無い, 無い, 言う",48
"人, 人, 差別, 為る, 為る, 為る, 無い, 無い, 言う",48
"人, 人, 居る, 差別, 為る, 為る, 無い, 無い",55
"人, 人, 居る, 差別, 為る, 為る, 無い, 無い, 言う",74
"人, 人, 差別, 為る, 為る, 無い, 無い, 言う",80
"人, 人, 差別, 為る, 為る, 無い, 無い, 言う, 言う",40
"人, 人, 差別, 為る, 無い, 無い, 言う, 言う",68
"人, 人, 居る, 差別, 為る, 無い, 無い, 言う, 言う",170
"人, 人, 居る, 差別, 為る, 無い, 無い, 言う",340
"人, 人, 居る, 居る, 差別, 為る, 無い, 無い, 言う",456
"人, 人, 居る, 差別, 為る, 無い, 無い",182
"人, 人, 居る, 居る, 差別, 為る, 無い, 無い",228
"人, 人, 差別, 無い, 無い, 言う, 言う",46
"人, 人, 居る, 差別, 無い, 無い, 言う, 言う",151
"人, 人, 居る, 差別, 無い, 無い, 言う",302
"人, 人, 居る, 居る, 差別, 無い, 無い, 言う",438
"人, 人, 居る, 差別, 無い, 無い",154
"人, 人, 居る, 居る, 差別, 無い, 無い",219
"人, 人, 差別, 為る, 為る, 無い, 言う, 言う",53
"人, 人, 居る, 差別, 為る, 為る, 無い, 言う, 言う",38
"人, 人, 居る, 差別, 為る, 無い, 言う, 言う",124
"人, 人, 居る, 居る, 差別, 為る, 無い, 言う, 言う",156
"人, 人, 居る, 差別, 無い, 言う, 言う",104
"人, 人, 居る, 居る, 差別, 無い, 言う, 言う",147
"人, 人, 差別, 為る, 為る, 為る, 無い, 言う",66
"人, 人, 居る, 差別, 為る, 為る, 為る, 無い, 言う",48
"人, 人, 居る, 差別, 為る, 為る, 無い, 言う",78
"人, 人, 居る, 居る, 差別, 為る, 為る, 無い, 言う",36
"人, 人, 居る, 差別, 為る, 無い, 言う",253
"人, 人, 居る, 居る, 差別, 為る, 無い, 言う",312
"人, 人, 居る, 差別, 無い, 言う",211
"人, 人, 居る, 居る, 差別, 無い, 言う",294
"人, 人, 差別, 為る, 為る, 為る, 無い",63
"人, 人, 居る, 差別, 為る, 為る, 為る, 無い",48
"人, 人, 居る, 差別, 為る, 為る, 無い",76
"人, 人, 居る, 差別, 為る, 無い",154
"人, 人, 居る, 居る, 差別, 為る, 無い",156
"人, 人, 居る, 差別, 無い",114
"人, 人, 居る, 居る, 差別, 無い",147
"人, 人, 差別, 為る, 言う, 言う",50
"人, 人, 居る, 差別, 為る, 言う, 言う",52
"人, 人, 居る, 差別, 言う, 言う",54
"人, 人, 居る, 居る, 差別, 言う, 言う",37
"人, 人, 差別, 為る, 為る, 言う",59
"人, 人, 差別, 為る, 為る, 為る, 言う",34
"人, 人, 居る, 差別, 為る, 言う",97
"人, 人, 居る, 居る, 差別, 為る, 言う",83
"人, 人, 居る, 差別, 言う",90
"人, 人, 居る, 居る, 差別, 言う",77
"人, 人, 居る, 居る, 差別",54
"人, 人, 居る, 居る, 差別, 為る",127
"人, 人, 居る, 差別, 為る",233
"人, 人, 居る, 差別, 為る, 為る",453
"人, 人, 差別, 為る",182
"人, 人, 差別, 為る, 為る",353
"人, 差別, 思う, 有る, 言う",34
"人, 差別, 思う, 有る, 為る, 言う",36
"人, 差別, 思う, 有る, 無い",38
"人, 差別, 思う, 有る, 為る, 無い",55
"人, 差別, 思う, 有る, 為る",54
"人, 差別, 差別, 思う, 為る, 為る, 為る, 無い, 無い, 言う, 言う",30
"人, 差別, 差別, 思う, 為る, 為る, 為る, 無い, 無い, 無い, 言う, 言う",30
"人, 居る, 差別, 差別, 思う, 為る, 為る, 為る, 無い, 言う, 言う",200
"人, 居る, 居る, 差別, 差別, 思う, 為る, 為る, 為る, 無い, 言う, 言う",400
"人, 居る, 差別, 差別, 思う, 為る, 為る, 為る, 言う, 言う",200
"人, 居る, 居る, 差別, 差別, 思う, 為る, 為る, 為る, 言う, 言う",400
"人, 差別, 差別, 思う, 為る, 為る, 無い, 無い, 言う, 言う",90
"人, 差別, 差別, 思う, 為る, 為る, 無い, 無い, 無い, 言う, 言う",90
"人, 居る, 差別, 差別, 思う, 為る, 為る, 無い, 言う, 言う",302
"人, 居る, 居る, 差別, 差別, 思う, 為る, 為る, 無い, 言う, 言う",601
"人, 居る, 差別, 差別, 思う, 為る, 為る, 言う, 言う",302
"人, 居る, 居る, 差別, 差別, 思う, 為る, 為る, 言う, 言う",601
"人, 差別, 差別, 思う, 為る, 無い, 無い, 無い, 無い, 言う, 言う",50
"人, 居る, 差別, 差別, 思う, 為る, 無い, 無い, 無い, 言う, 言う",74
"人, 居る, 居る, 差別, 差別, 思う, 為る, 無い, 無い, 無い, 言う, 言う",72
"人, 居る, 差別, 差別, 思う, 為る, 無い, 無い, 言う, 言う",138
"人, 居る, 居る, 差別, 差別, 思う, 為る, 無い, 無い, 言う, 言う",108
"人, 居る, 差別, 差別, 思う, 為る, 無い, 言う, 言う",314
"人, 居る, 居る, 差別, 差別, 思う, 為る, 無い, 言う, 言う",474
"人, 居る, 差別, 差別, 思う, 為る, 言う, 言う",236
"人, 居る, 居る, 差別, 差別, 思う, 為る, 言う, 言う",420
"人, 居る, 居る, 居る, 居る, 差別, 差別, 思う, 言う, 言う",53
"人, 居る, 居る, 居る, 居る, 差別, 差別, 思う, 無い, 言う, 言う",62
"人, 居る, 居る, 居る, 差別, 差別, 思う, 無い, 言う, 言う",148
"人, 居る, 居る, 居る, 差別, 差別, 思う, 無い, 無い, 言う, 言う",72
"人, 居る, 居る, 差別, 差別, 思う, 無い, 言う, 言う",173
"人, 居る, 居る, 差別, 差別, 思う, 無い, 無い, 言う, 言う",108
"人, 居る, 差別, 差別, 思う, 無い, 言う, 言う",162
"人, 居る, 差別, 差別, 思う, 無い, 無い, 言う, 言う",138
"人, 差別, 差別, 思う, 無い, 言う, 言う",100
"人, 差別, 差別, 思う, 無い, 無い, 言う, 言う",114
"人, 差別, 差別, 思う, 為る, 為る, 為る, 無い, 無い, 言う",60
"人, 差別, 差別, 思う, 為る, 為る, 為る, 無い, 無い, 無い, 言う",60
"人, 居る, 差別, 差別, 思う, 為る, 為る, 為る, 無い, 言う",400
"人, 居る, 居る, 差別, 差別, 思う, 為る, 為る, 為る, 無い, 言う",800
"人, 居る, 差別, 差別, 思う, 為る, 為る, 為る, 言う",400
"人, 居る, 居る, 差別, 差別, 思う, 為る, 為る, 為る, 言う",800
"人, 差別, 差別, 思う, 為る, 為る, 無い, 無い, 言う",180
"人, 差別, 差別, 思う, 為る, 為る, 無い, 無い, 無い, 言う",180
"人, 居る, 差別, 差別, 思う, 為る, 為る, 無い, 言う",604
"人, 居る, 居る, 差別, 差別, 思う, 為る, 為る, 無い, 言う",1202
"人, 居る, 差別, 差別, 思う, 為る, 為る, 言う",604
"人, 居る, 居る, 差別, 差別, 思う, 為る, 為る, 言う",1202
"人, 居る, 差別, 差別, 思う, 為る, 無い, 無い, 無い, 言う",130
"人, 居る, 居る, 差別, 差別, 思う, 為る, 無い, 無い, 無い, 言う",144
"人, 居る, 居る, 差別, 差別, 思う, 為る, 無い, 無い, 言う",216
"人, 居る, 居る, 居る, 差別, 差別, 思う, 為る, 無い, 無い, 言う",144
"人, 差別, 差別, 思う, 為る, 無い, 無い, 無い, 言う",238
"人, 差別, 差別, 思う, 為る, 無い, 無い, 無い, 無い, 言う",100
"人, 居る, 差別, 差別, 思う, 為る, 無い, 言う",580
"人, 居る, 居る, 差別, 差別, 思う, 為る, 無い, 言う",948
"人, 居る, 差別, 差別, 思う, 為る, 言う",457
"人, 居る, 居る, 差別, 差別, 思う, 為る, 言う",840
"人, 差別, 差別, 思う, 無い, 無い, 無い, 無い, 言う",40
"人, 居る, 差別, 差別, 思う, 無い, 無い, 無い, 言う",130
"人, 居る, 居る, 差別, 差別, 思う, 無い, 無い, 無い, 言う",144
"人, 居る, 差別, 差別, 思う, 無い, 無い, 言う",225
"人, 居る, 居る, 差別, 差別, 思う, 無い, 無い, 言う",216
"人, 居る, 差別, 差別, 思う, 無い, 言う",276
"人, 居る, 居る, 差別, 差別, 思う, 無い, 言う",346
"人, 居る, 差別, 差別, 思う, 言う",153
"人, 居る, 居る, 差別, 差別, 思う, 言う",238
"人, 居る, 居る, 居る, 居る, 差別, 差別, 思う, 無い",62
"人, 居る, 居る, 居る, 居る, 差別, 差別, 思う, 為る, 無い",212
"人, 居る, 居る, 居る, 居る, 差別, 差別, 思う, 為る",203
"人, 居る, 居る, 居る, 居る, 差別, 差別, 思う, 為る, 為る",300
"人, 居る, 居る, 居る, 差別, 差別, 思う, 無い, 無い",72
"人, 居る, 居る, 居る, 差別, 差別, 思う, 為る, 無い, 無い",72
"人, 居る, 居る, 居る, 差別, 差別, 思う, 無い, 無い, 無い",48
"人, 居る, 居る, 居る, 差別, 差別, 思う, 為る, 無い, 無い, 無い",48
"人, 居る, 居る, 居る, 差別, 差別, 思う, 為る, 無い",448
"人, 居る, 居る, 居る, 差別, 差別, 思う, 為る, 為る, 無い",600
"人, 居る, 居る, 居る, 差別, 差別, 思う, 為る",412
"人, 居る, 居る, 居る, 差別, 差別, 思う, 為る, 為る",600
"人, 居る, 居る, 差別, 差別, 思う, 無い, 無い",108
"人, 居る, 居る, 差別, 差別, 思う, 為る, 無い, 無い",108
"人, 居る, 居る, 差別, 差別, 思う, 無い, 無い, 無い",72
"人, 居る, 居る, 差別, 差別, 思う, 為る, 無い, 無い, 無い",72
"人, 居る, 居る, 差別, 差別, 思う, 為る, 無い",474
"人, 居る, 居る, 差別, 差別, 思う, 為る, 為る, 無い",601
"人, 居る, 居る, 差別, 差別, 思う, 為る",420
"人, 居る, 居る, 差別, 差別, 思う, 為る, 為る",601
"人, 居る, 差別, 差別, 思う, 無い, 無い",105
"人, 居る, 差別, 差別, 思う, 為る, 無い, 無い",105
"人, 居る, 差別, 差別, 思う, 無い, 無い, 無い",62
"人, 居る, 差別, 差別, 思う, 為る, 無い, 無い, 無い",62
"人, 居る, 差別, 差別, 思う, 為る, 無い",284
"人, 居る, 差別, 差別, 思う, 為る, 為る, 無い",302
"人, 居る, 差別, 差別, 思う, 為る",227
"人, 居る, 差別, 差別, 思う, 為る, 為る",302
"人, 差別, 差別, 思う, 為る, 為る, 為る",77
"人, 差別, 差別, 思う, 為る, 為る, 為る, 無い",85
"人, 差別, 差別, 思う, 為る, 為る, 無い",166
"人, 差別, 差別, 思う, 為る, 為る, 無い, 無い",120
"人, 差別, 差別, 思う, 為る, 無い",215
"人, 差別, 差別, 思う, 為る, 無い, 無い",210
"人, 差別, 差別, 思う, 無い",112
"人, 差別, 差別, 思う, 無い, 無い",120
"事, 人, 居る, 差別, 思う, 為る, 為る, 言う, 言う",54
"事, 人, 居る, 差別, 思う, 為る, 為る, 無い, 言う, 言う",108
"事, 人, 居る, 差別, 思う, 為る, 無い, 言う, 言う",178
"事, 人, 居る, 差別, 思う, 為る, 無い, 無い, 言う, 言う",132
"事, 人, 居る, 差別, 思う, 無い, 言う, 言う",106
"事, 人, 居る, 差別, 思う, 無い, 無い, 言う, 言う",96
"事, 人, 居る, 差別, 思う, 為る, 為る, 為る, 言う",38
"事, 人, 居る, 差別, 思う, 為る, 為る, 為る, 無い, 言う",72
"事, 人, 居る, 差別, 思う, 為る, 為る, 無い, 言う",216
"事, 人, 居る, 差別, 思う, 為る, 為る, 無い, 無い, 言う",108
"事, 人, 居る, 差別, 思う, 為る, 無い, 言う",304
"事, 人, 居る, 差別, 思う, 為る, 無い, 無い, 言う",211
"事, 人, 居る, 差別, 思う, 無い, 言う",160
"事, 人, 居る, 差別, 思う, 無い, 無い, 言う",139
"事, 人, 居る, 差別, 思う, 無い, 無い",61
"事, 人, 居る, 差別, 思う, 為る, 無い, 無い",97
"事, 人, 居る, 差別, 思う, 為る, 無い",152
"事, 人, 居る, 差別, 思う, 為る, 為る, 無い",109
"事, 人, 居る, 差別, 思う, 為る",82
"事, 人, 居る, 差別, 思う, 為る, 為る",61
"事, 人, 差別, 思う, 為る, 言う, 言う",51
"事, 人, 差別, 思う, 為る, 無い, 言う, 言う",117
"事, 人, 差別, 思う, 無い, 言う, 言う",89
"事, 人, 差別, 思う, 無い, 無い, 言う, 言う",84
"事, 人, 差別, 思う, 為る, 為る, 言う",50
"事, 人, 差別, 思う, 為る, 為る, 無い, 言う",80
"事, 人, 差別, 思う, 為る, 無い, 言う",179
"事, 人, 差別, 思う, 為る, 無い, 無い, 言う",139
"事, 人, 差別, 思う, 無い, 言う",123
"事, 人, 差別, 思う, 無い, 無い, 言う",115
"事, 人, 差別, 思う, 無い, 無い",49
"事, 人, 差別, 思う, 為る, 無い, 無い",61
"事, 人, 差別, 思う, 為る, 無い",104
"事, 人, 差別, 思う, 為る, 為る, 無い",71
"事, 人, 差別, 思う, 為る",90
"事, 人, 差別, 思う, 為る, 為る",65
"人, 居る, 居る, 居る, 居る, 差別, 思う, 無い, 無い, 言う, 言う",36
"人, 居る, 居る, 居る, 居る, 差別, 思う, 為る, 無い, 無い, 言う, 言う",36
"人, 居る, 居る, 居る, 居る, 差別, 思う, 為る, 無い, 言う, 言う",124
"人, 居る, 居る, 居る, 居る, 差別, 思う, 為る, 為る, 無い, 言う, 言う",150
"人, 居る, 居る, 居る, 居る, 差別, 思う, 為る, 言う, 言う",106
"人, 居る, 居る, 居る, 居る, 差別, 思う, 為る, 為る, 言う, 言う",150
"人, 居る, 居る, 居る, 差別, 思う, 無い, 無い, 無い, 言う, 言う",96
"人, 居る, 居る, 居る, 差別, 思う, 為る, 無い, 無い, 無い, 言う, 言う",96
"人, 居る, 居る, 居る, 差別, 思う, 為る, 無い, 無い, 言う, 言う",150
"人, 居る, 居る, 居る, 差別, 思う, 為る, 無い, 言う, 言う",308
"人, 居る, 居る, 居る, 差別, 思う, 為る, 為る, 無い, 言う, 言う",312
"人, 居る, 居る, 居る, 差別, 思う, 為る, 言う, 言う",230
"人, 居る, 居る, 居る, 差別, 思う, 為る, 為る, 言う, 言う",306
"人, 居る, 居る, 差別, 思う, 無い, 無い, 無い, 言う, 言う",144
"人, 居る, 居る, 差別, 思う, 為る, 無い, 無い, 無い, 言う, 言う",144
"人, 居る, 居る, 差別, 思う, 無い, 無い, 無い, 無い, 言う, 言う",36
"人, 居る, 居る, 差別, 思う, 為る, 無い, 無い, 無い, 無い, 言う, 言う",36
"人, 居る, 居る, 差別, 思う, 為る, 無い, 無い, 言う, 言う",234
"人, 居る, 居る, 差別, 思う, 為る, 無い, 言う, 言う",384
"人, 居る, 居る, 差別, 思う, 為る, 為る, 無い, 言う, 言う",338
"人, 居る, 居る, 差別, 思う, 為る, 言う, 言う",259
"人, 居る, 居る, 差別, 思う, 為る, 為る, 言う, 言う",320
"人, 居る, 差別, 思う, 為る, 為る, 為る, 言う, 言う",106
"人, 居る, 差別, 思う, 為る, 為る, 為る, 無い, 言う, 言う",112
"人, 居る, 差別, 思う, 為る, 為る, 無い, 言う, 言う",190
"人, 居る, 差別, 思う, 為る, 無い, 言う, 言う",310
"人, 居る, 差別, 思う, 為る, 無い, 無い, 言う, 言う",240
"人, 居る, 差別, 思う, 無い, 言う, 言う",207
"人, 居る, 差別, 思う, 無い, 無い, 言う, 言う",228
"人, 差別, 思う, 為る, 為る, 為る, 言う, 言う",33
"人, 差別, 思う, 為る, 為る, 為る, 無い, 言う, 言う",39
"人, 差別, 思う, 為る, 為る, 無い, 言う, 言う",91
"人, 差別, 思う, 為る, 為る, 無い, 無い, 言う, 言う",96
"人, 差別, 思う, 為る, 無い, 言う, 言う",182
"人, 差別, 思う, 為る, 無い, 無い, 言う, 言う",210
"人, 差別, 思う, 無い, 言う, 言う",125
"人, 差別, 思う, 無い, 無い, 言う, 言う",146
"人, 居る, 居る, 居る, 居る, 差別, 思う, 無い, 無い, 言う",72
"人, 居る, 居る, 居る, 居る, 差別, 思う, 為る, 無い, 無い, 言う",72
"人, 居る, 居る, 居る, 居る, 差別, 思う, 無い, 無い, 無い, 言う",48
"人, 居る, 居る, 居る, 居る, 差別, 思う, 為る, 無い, 無い, 無い, 言う",48
"人, 居る, 居る, 居る, 居る, 差別, 思う, 為る, 無い, 言う",248
"人, 居る, 居る, 居る, 居る, 差別, 思う, 為る, 為る, 無い, 言う",300
"人, 居る, 居る, 居る, 居る, 差別, 思う, 為る, 言う",212
"人, 居る, 居る, 居る, 居る, 差別, 思う, 為る, 為る, 言う",300
"人, 居る, 居る, 居る, 差別, 思う, 無い, 無い, 無い, 言う",192
"人, 居る, 居る, 居る, 差別, 思う, 為る, 無い, 無い, 無い, 言う",192
"人, 居る, 居る, 居る, 差別, 思う, 無い, 無い, 無い, 無い, 言う",48
"人, 居る, 居る, 居る, 差別, 思う, 為る, 無い, 無い, 無い, 無い, 言う",48
"人, 居る, 居る, 居る, 差別, 思う, 為る, 無い, 無い, 言う",300
"人, 居る, 居る, 居る, 差別, 思う, 為る, 無い, 言う",616
"人, 居る, 居る, 居る, 差別, 思う, 為る, 為る, 無い, 言う",624
"人, 居る, 居る, 居る, 差別, 思う, 為る, 言う",460
"人, 居る, 居る, 居る, 差別, 思う, 為る, 為る, 言う",612
"人, 居る, 居る, 差別, 思う, 無い, 無い, 無い, 言う",288
"人, 居る, 居る, 差別, 思う, 為る, 無い, 無い, 無い, 言う",288
"人, 居る, 居る, 差別, 思う, 無い, 無い, 無い, 無い, 言う",72
"人, 居る, 居る, 差別, 思う, 為る, 無い, 無い, 無い, 無い, 言う",72
"人, 居る, 居る, 差別, 思う, 為る, 無い, 無い, 言う",468
"人, 居る, 居る, 差別, 思う, 為る, 為る, 無い, 無い, 言う",36
"人, 居る, 居る, 差別, 思う, 為る, 無い, 言う",768
"人, 居る, 居る, 差別, 思う, 為る, 為る, 無い, 言う",676
"人, 居る, 居る, 差別, 思う, 為る, 言う",520
"人, 居る, 居る, 差別, 思う, 為る, 為る, 言う",641
"人, 居る, 差別, 思う, 為る, 為る, 為る, 為る, 言う",50
"人, 居る, 差別, 思う, 為る, 為る, 為る, 為る, 無い, 言う",50
"人, 居る, 差別, 思う, 為る, 為る, 為る, 無い, 言う",224
"人, 居る, 差別, 思う, 為る, 為る, 無い, 言う",380
"人, 居る, 差別, 思う, 為る, 為る, 無い, 無い, 言う",36
"人, 居る, 差別, 思う, 為る, 無い, 言う",580
"人, 居る, 差別, 思う, 為る, 無い, 無い, 言う",430
"人, 居る, 差別, 思う, 無い, 言う",374
"人, 居る, 差別, 思う, 無い, 無い, 言う",406
"人, 差別, 思う, 為る, 為る, 為る, 言う",67
"人, 差別, 思う, 為る, 為る, 為る, 無い, 言う",78
"人, 差別, 思う, 為る, 為る, 無い, 言う",182
"人, 差別, 思う, 為る, 為る, 無い, 無い, 言う",192
"人, 差別, 思う, 為る, 無い, 言う",321
"人, 差別, 思う, 為る, 無い, 無い, 言う",370
"人, 差別, 思う, 無い, 言う",207
"人, 差別, 思う, 無い, 無い, 言う",242
"人, 居る, 居る, 居る, 居る, 差別, 思う, 無い, 無い",36
"人, 居る, 居る, 居る, 居る, 差別, 思う, 為る, 無い, 無い",36
"人, 居る, 居る, 居る, 居る, 差別, 思う, 為る, 無い",124
"人, 居る, 居る, 居る, 居る, 差別, 思う, 為る, 為る, 無い",150
"人, 居る, 居る, 居る, 居る, 差別, 思う, 為る",106
"人, 居る, 居る, 居る, 居る, 差別, 思う, 為る, 為る",150
"人, 居る, 居る, 居る, 差別, 思う, 無い, 無い, 無い",96
"人, 居る, 居る, 居る, 差別, 思う, 為る, 無い, 無い, 無い",96
"人, 居る, 居る, 居る, 差別, 思う, 為る, 無い, 無い",150
"人, 居る, 居る, 居る, 差別, 思う, 為る, 無い",308
"人, 居る, 居る, 居る, 差別, 思う, 為る, 為る, 無い",312
"人, 居る, 居る, 居る, 差別, 思う, 為る",236
"人, 居る, 居る, 居る, 差別, 思う, 為る, 為る",312
"人, 居る, 居る, 差別, 思う, 無い, 無い, 無い",144
"人, 居る, 居る, 差別, 思う, 為る, 無い, 無い, 無い",144
"人, 居る, 居る, 差別, 思う, 無い, 無い, 無い, 無い",36
"人, 居る, 居る, 差別, 思う, 為る, 無い, 無い, 無い, 無い",36
"人, 居る, 居る, 差別, 思う, 為る, 無い, 無い",234
"人, 居る, 居る, 差別, 思う, 為る, 無い",384
"人, 居る, 居る, 差別, 思う, 為る, 為る, 無い",338
"人, 居る, 居る, 差別, 思う, 為る",327
"人, 居る, 居る, 差別, 思う, 為る, 為る",459
"人, 居る, 差別, 思う, 無い, 無い, 無い",118
"人, 居る, 差別, 思う, 為る, 無い, 無い, 無い",118
"人, 居る, 差別, 思う, 為る, 無い, 無い",208
"人, 居る, 差別, 思う, 為る, 無い",296
"人, 居る, 差別, 思う, 為る, 為る, 無い",191
"人, 居る, 差別, 思う, 為る",304
"人, 居る, 差別, 思う, 為る, 為る",437
"人, 差別, 思う, 無い, 無い, 無い",84
"人, 差別, 思う, 為る, 無い, 無い, 無い",149
"人, 差別, 思う, 為る, 無い, 無い",217
"人, 差別, 思う, 為る, 為る, 無い, 無い",111
"人, 差別, 思う, 為る, 無い",220
"人, 差別, 思う, 為る, 為る, 無い",137
"人, 差別, 思う, 為る",203
"人, 差別, 思う, 為る, 為る",243
"事, 人, 居る, 差別, 差別, 無い, 無い, 言う, 言う",36
"事, 人, 居る, 差別, 差別, 為る, 無い, 無い, 言う, 言う",39
"事, 人, 居る, 差別, 差別, 為る, 無い, 言う, 言う",37
"事, 人, 居る, 差別, 差別, 為る, 言う, 言う",52
"事, 人, 居る, 差別, 差別, 無い, 無い, 言う",63
"事, 人, 居る, 差別, 差別, 為る, 無い, 無い, 言う",123
"事, 人, 居る, 差別, 差別, 為る, 無い, 言う",155
"事, 人, 居る, 差別, 差別, 為る, 為る, 無い, 言う",204
"事, 人, 居る, 差別, 差別, 為る, 言う",120
"事, 人, 居る, 差別, 差別, 為る, 為る, 言う",150
"事, 人, 居る, 差別, 差別, 無い, 無い",42
"事, 人, 居る, 差別, 差別, 為る, 無い, 無い",111
"事, 人, 居る, 差別, 差別, 為る, 無い",163
"事, 人, 居る, 差別, 差別, 為る, 為る, 無い",237
"事, 人, 居る, 差別, 差別, 為る",107
"事, 人, 居る, 差別, 差別, 為る, 為る",159
"事, 人, 差別, 差別, 無い, 無い, 言う",57
"事, 人, 差別, 差別, 為る, 無い, 無い, 言う",90
"事, 人, 差別, 差別, 為る, 無い, 言う",134
"事, 人, 差別, 差別, 為る, 為る, 無い, 言う",156
"事, 人, 差別, 差別, 為る, 言う",99
"事, 人, 差別, 差別, 為る, 為る, 言う",127
"事, 人, 差別, 差別, 無い, 無い",36
"事, 人, 差別, 差別, 為る, 無い, 無い",78
"事, 人, 差別, 差別, 為る, 無い",153
"事, 人, 差別, 差別, 為る, 為る, 無い",215
"事, 人, 差別, 差別, 為る",198
"事, 人, 差別, 差別, 為る, 為る",421
"人, 差別, 差別, 差別, 無い, 無い, 言う",33
"人, 差別, 差別, 差別, 為る, 無い, 無い, 言う",82
"人, 居る, 居る, 差別, 差別, 差別, 無い, 言う",203
"人, 居る, 居る, 差別, 差別, 差別, 為る, 無い, 言う",812
"人, 居る, 居る, 居る, 差別, 差別, 差別, 無い, 言う",200
"人, 居る, 居る, 居る, 差別, 差別, 差別, 為る, 無い, 言う",200
"人, 居る, 差別, 差別, 差別, 為る, 無い, 言う",441
"人, 居る, 差別, 差別, 差別, 為る, 為る, 無い, 言う",651
"人, 差別, 差別, 差別, 為る, 無い, 言う",139
"人, 差別, 差別, 差別, 為る, 為る, 無い, 言う",183
"人, 居る, 居る, 差別, 差別, 差別, 言う",204
"人, 居る, 居る, 差別, 差別, 差別, 為る, 言う",810
"人, 居る, 居る, 居る, 差別, 差別, 差別, 言う",200
"人, 居る, 居る, 居る, 差別, 差別, 差別, 為る, 言う",200
"人, 居る, 差別, 差別, 差別, 為る, 言う",462
"人, 居る, 差別, 差別, 差別, 為る, 為る, 言う",664
"人, 差別, 差別, 差別, 為る, 言う",138
"人, 差別, 差別, 差別, 為る, 為る, 言う",181
"人, 差別, 差別, 差別, 有る, 無い, 無い",39
"人, 差別, 差別, 差別, 有る, 為る, 無い, 無い",89
"人, 差別, 差別, 差別, 有る, 為る, 無い",118
"人, 差別, 差別, 差別, 有る, 為る, 為る, 無い",102
"人, 差別, 差別, 差別, 有る, 為る",165
"人, 差別, 差別, 差別, 有る, 為る, 為る",274
"人, 差別, 差別, 差別, 無い, 無い",56
"人, 差別, 差別, 差別, 為る, 無い, 無い",129
"人, 居る, 居る, 差別, 差別, 差別, 無い",103
"人, 居る, 居る, 差別, 差別, 差別, 為る, 無い",412
"人, 居る, 居る, 居る, 差別, 差別, 差別, 無い",100
"人, 居る, 居る, 居る, 差別, 差別, 差別, 為る, 無い",100
"人, 居る, 差別, 差別, 差別, 為る, 無い",275
"人, 居る, 差別, 差別, 差別, 為る, 為る, 無い",399
"人, 差別, 差別, 差別, 為る, 無い",186
"人, 差別, 差別, 差別, 為る, 為る, 無い",196
"人, 居る, 居る, 差別, 差別, 差別",102
"人, 居る, 居る, 差別, 差別, 差別, 為る",406
"人, 居る, 居る, 居る, 差別, 差別, 差別",100
"人, 居る, 居る, 居る, 差別, 差別, 差別, 為る",100
"人, 居る, 差別, 差別, 差別, 為る",272
"人, 居る, 差別, 差別, 差別, 為る, 為る",384
"人, 差別, 差別, 差別, 為る",191
"人, 差別, 差別, 差別, 為る, 為る",328
"人, 差別, 差別, 有る, 言う",36
"人, 差別, 差別, 有る, 為る, 言う",86
"人, 居る, 差別, 差別, 有る, 無い",46
"人, 居る, 差別, 差別, 有る, 為る, 無い",146
"人, 居る, 差別, 差別, 有る, 為る",161
"人, 居る, 差別, 差別, 有る, 為る, 為る",214
"人, 差別, 差別, 有る, 無い, 無い",54
"人, 差別, 差別, 有る, 為る, 無い, 無い",132
"人, 差別, 差別, 有る, 為る, 無い",213
"人, 差別, 差別, 有る, 為る, 為る, 無い",220
"人, 差別, 差別, 有る, 為る",258
"人, 差別, 差別, 有る, 為る, 為る",452
"人, 居る, 差別, 差別, 為る, 無い, 無い, 無い, 言う, 言う",63
"人, 居る, 居る, 差別, 差別, 為る, 無い, 無い, 無い, 言う, 言う",72
"人, 居る, 居る, 差別, 差別, 無い, 無い, 無い, 言う, 言う",72
"人, 居る, 居る, 居る, 差別, 差別, 無い, 無い, 無い, 言う, 言う",48
"人, 差別, 差別, 為る, 無い, 無い, 無い, 言う, 言う",117
"人, 差別, 差別, 為る, 為る, 無い, 無い, 無い, 言う, 言う",91
"人, 居る, 居る, 差別, 差別, 無い, 無い, 言う, 言う",108
